record_id,pmid,question_id,title,priority_tier,priority_reason,core_candidate,study_design_signal,dose_observed,dose_extracted,public_fulltext_locator,evidence_locator,duplicate_cluster_ids,source_record_sha256,decision_authority,human_eligibility_decision,rob_completed,grade_completed,systematic_review_inclusion_claim
REC-PUBMED-33453021,33453021,B2,Safety and efficacy of common vitamin D supplementation in primary hyperparathyroidism and coexistent vitamin D deficiency and insufficiency: a systematic review and meta-analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,36.78 mg/day,,"ABSTRACT: The 24-h urinary calcium MD was 36.78 mg/day (95% CI - 37.15, 110.71), which indicated that there was no significant effect of vitamin D supplementation on 24-h urinary calcium levels. | CONCLUSION: Vitamin D supplementation in patients with PHPT and vitamin D deficiency significantly reduces PTH and ALP levels without causing hypercalcemia and hypercalciuria.",,a7431a4e80fb2b368264fe4d854d1ebefeb93a1d13bff8292775a60ac41ad2b5,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33483193,33483193,B2,Vitamin D intoxication due to misuse: 5-year experience.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: INTRODUCTION: Vitamin D intoxication (VDI) is a well-known cause of hypercalcemia in children and leads to serious kidney, heart, and neurological problems.",,1cd474d1cfc72edc69fab0293a5ec8447d5692ea5b281ac11d874764332800a8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33506158,33506158,B2,Autosomal Dominant Hypocalcemia With Atypical Urine Findings Accompanied by Novel CaSR Gene Mutation and VitD Deficiency.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7814383/,"ABSTRACT: We administered vitamin D to the proband, which caused elevation of her urinary calcium level, a typical finding of ADH. | CONCLUSION: Vitamin D deficiency was suggested to potentially mask hypercalciuria in ADH.",,b6d4b3de3c5985a957f8ff34235ea474996a4017f169b888815e7ee6229a3b5b,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33671780,33671780,B2,Vitamin D and Glomerulonephritis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7926883/,"ABSTRACT: Maxalcalcitol is another promising alternative: it has about 1/600 affinity to vitamin D binding protein (DBP), compared to Calcitriol, overcoming the risk of hypercalcemia, hyperphosphatemia and calcifications, and it circulates principally in unbound form with easier availability for target tissues.",,43eea72c73b49cb018a5a85d9ea35c331a0f30b5c92fab8f8662c04aaa7869b3,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33734657,33734657,B2,Infections in Endocrinology: Tuberculosis,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: The primary determinant in the development of hypercalcemia among patients with TB appears to be their Vitamin D status and nutritional calcium intake.,,af37502dbaee10b4b9adcab87cdd942f569bd4e03909f63360cd0fb2e3a08bf6,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33764322,33764322,B2,Assessment of Serum Level of Vitamin D in Infants with Nephrolithiasis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Assessment of Serum Level of Vitamin D in Infants with Nephrolithiasis.. | Vitamin D is known to increase urinary calcium excretion which may be responsible for the increased incidence of nephrolithiasis during infancy. | To test this hypothesis we studied the serum level of vitamin D and renal handling of calcium in infants with nephrolithiasis .,,23f1c1f2309ef87bd6c32d821c34ff462e9b44902e9a962e43e1599287422e5c,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33842126,33842126,B2,Calcium Alkali Syndrome Treated With Hemodialysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8022897/,"ABSTRACT: Malignancy, primary hyperparathyroidism, and vitamin D intoxication are the most common causes of hypercalcemia.",,089c055e17f186c733453e59eddb6f0d02360bac3f8819c02e029a816620854e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33881242,33881242,B2,[PTH-replacement therapy in hypoparathyroidism : what benefits ?].,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Conventional therapy, with calcium supplements and active vitamin D analogue, is effective but does not always fulfill all therapeutic targets and is associated with hypercalciuria.",,1617daf74dc2905760b9907fb1c83793746f15d409a16080233379900dffdfb7,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33944830,33944830,B2,Vitamin D Poisoning; Hypercalcemia in a Case with Richter Transformation.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8142754/,"ABSTRACT: Vitamin D Poisoning; Hypercalcemia in a Case with Richter Transformation.. | In patients with hypercalcemia, a careful history should be taken, and it should be questioned as ""Vitamin D use"" rather than ""Drug use"" since families do not accept the vitamins as drugs.",,ee0119454c6d8d5745d5bca0e6c3d913f5359d8a6f425426a4bf90ad053d5e2e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-33967082,33967082,B2,Clinical characteristics of the patients with asymptomatic primary hyperparathyroidism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10930305/,"ABSTRACT: Compared with the symptomatic PHPT patients, the primary cause of diagnosis is hypercalcemia, the duration of diagnosis and the diameter of parathyroid gland are shorter, the levels of serum calcium, and PTH are lower, the proportion of adenomas, vitamin D, and the BMD of L2-4 and femoral neck are higher, and the pathological type is benign in the asymptomatic PHPT patients.",,51693c43f4c2f16b0b6152fa2668767e1fec5085e735df94db42a048d872a203,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34083750,34083750,B2,Perinatal outcomes of high-dose vitamin D administration in the last trimester.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8191325/,"ABSTRACT: From the history of a 5-day-old male baby who was investigated for hypercalcemia, it was learned that the mother took 300,000 IU vitamin D-five ampoules/oral at 30 weeks of gestation every other day. | Maternal excessive and inappropriate use of vitamin D can cause preterm labor and severe hypercalcemia, which is a life-threatening complication in the neonatal period.",,88db0d8efe45fc7dd3c1b46378c1aecc225d88a3192821c09f11564796a2eced,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34095485,34095485,B2,Lithium-Associated Hyperparathyroidism Followed by Catatonia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8165206/,"ABSTRACT: The hypercalcemia was evaluated by measuring parathyroid hormone (PTH), ionized calcium, and 25-hydroxy vitamin D levels.",,e3132fc3b0025364ca35ce55e716314340ffee3a84bc8bf5b9c2a6ec721b39ee,agent_research_prioritization_only,,false,false,false
REC-PUBMED-3411401,3411401,B2,Mineral excretion in premature infants receiving various diuretic therapies.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Covariate analysis demonstrated a significant effect of sodium, calcium, and vitamin D intakes (p less than 0.01) and sodium excretion (p less than 0.05) on urinary calcium excretion.",,14331b5c22172c713f6a7d83adf11ef9e90d47e55765b0eea8728982f4ca4c5e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34322336,34322336,B2,Malignant and Non-Malignant Causes of Hypercalcemia: A Retrospective Study at a Tertiary Care Hospital in Pakistan.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8298208/,"ABSTRACT: However, iatrogenic hypercalcemia with the overzealous use of vitamin D has now emerged as another important cause of hypercalcemia over the past decade. | The most common cause of hypercalcemia was malignant solid tumors (49.1%), followed by hematological malignancy (16.5%), hyperparathyroidism (10.9%), definite vitamin D toxicity (8%), chronic kidney disease (4.9%), chronic granulomatous diseases (4.7%), and probable vitamin D toxicity (3.5%).",,c48eed3f605a5281e042917e879c8427d90d3b2a780a33a32ca0516eb6c13e9b,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34373793,34373793,B2,Vitamin D Intoxication and Nephrocalcinosis in a Young Breastfed Infant.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8349280/,"ABSTRACT: Vitamin D intoxication is an uncommon event that leads to hypercalcemia which can be associated with both immediate and late morbidities that can cause severe renal complications. | Here, we present a case of a 4-month-old girl with a history of decreased feed and activity due hypercalcemia and high vitamin D level, which led to nephrocalcinosis.",,95aec3c5ad5143aa028d0c5d3d438ad761fa7f7a6ac603084553496196aa4cf9,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34392411,34392411,B2,Randomized trial of two maintenance doses of vitamin D in children with chronic kidney disease.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,1000 IU | 4000 IU,,ABSTRACT: None of the patients developed vitamin D toxicity or hypercalcemia.,,2729aa99f743472a47cc12c474bda297b100ab62d7223eb9e9f402a8851ab169,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34513354,34513354,B2,Hypercalcemia and Renal Mass: A Diagnostically Challenging Case.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8405178/,"ABSTRACT: On the other hand, 1,25-dihydroxyvitamin D [1,25(OH)2D]-mediated hypercalcemia is a less common cause of hypercalcemia of malignancy and is mostly observed in lymphoma patients.",,e7f374a887bd330becdaf4479d7ed8c05f673f871173083ea83295414c60bfa8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34536116,34536116,B2,Biochemical characteristics and calcium and PTH levels of patients with high normal and elevated serum 25(OH)D levels in Turkey: DeVIT-TOX survey.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,500.000 IU,,"ABSTRACT: UNLABELLED: Vitamin D intake over the recommended dose is usually associated with high serum 25(OH)D levels and generally not associated with symptoms of hypercalcemia. | The patients were evaluated according to the presence of signs and symptoms of hypercalcemia and doses of vitamin D intake, evaluated into the following three groups according to their 25(OH)D levels: group 1, > 150 ng/mL; group 2, 149-100 ng/mL; and group 3, 99-88 ng/mL. | CONCLUSIONS: High dose of vitamin D intake is associated with a high serum 25 OH D level, without symptoms of hypercalcemia.",,86fc2172c45d314916329ec550929de6eac1fd4fba07946163aa2d71aed275bf,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34684395,34684395,B2,Dysmagnesemia Is the Most Common Disturbance of the Calcium-Magnesium-Phosphorous Balance among Older Hospitalized People in Warsaw.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8540856/,"ABSTRACT: Sex influenced the occurrence of abnormal magnesium (p < 0.001), vitamin D (p < 0.001), and calcium (p < 0.00001) concentrations, with hypercalcemia and hypervitaminosis D disorders being significantly more common in women (p < 0.0001).",,bd07208f98d386ab2f41d3f94ac04307b34b408f07e54404fe35d4f8b1e5e351,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34757214,34757214,B2,Treatment options for hypercalcemia after cosmetic oil injections: Lessons from human tissue cultures and a pilot intervention study.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: OBJECTIVE: Granuloma formation following self-administered cosmetic oil injections can lead to severe hypercalcemia and renal calcifications due to extra-renal vitamin D activation. | In a retrospective study, we included data before and during different treatments of 21 men with paraffin oil induced granulomatous hypercalcemia (46 treatment courses) where serum calcium, parathyroid hormone, vitamin D metabolites, creatinine and inflammatory markers were measured.",,a3e7044ec8d924c8ca550b255a04d2657977537c110a1b34cc56a45d48474326,agent_research_prioritization_only,,false,false,false
REC-PUBMED-34786338,34786338,B2,Mycobacterium avium complex: An unusual cause of hypercalcemia.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8577481/,"ABSTRACT: It converts vitamin D to its active form 1,25(OH)2 vitamin D causing its excess, leading to hypercalcemia. | There are few reported cases of hypercalcemia in granulomatous disease with normal levels of 1,25(OH)2 vitamin D levels, and our case is the first one to have MAC associated hypercalcemia with low 1,25(OH)2 vitamin D levels, suggesting an alternative mechanism for hypercalcemia in these patients.",,d60baed983963dcbb5ea560337c092cfeec0bbb1a523cbc8e1442d516b78bdfa,agent_research_prioritization_only,,false,false,false
